Link;TotalConsumptionPerKm;TotalConsumption
2363640;29.54322076925863;2.2326455645272625
1892679;1.7818424128320711;0.5326591851491934
1182427;1.4265935639652556;0.08303873189272781
1892678;4.890527238496214;1.4619610775045762
1975536;2.6908134291783044;0.28221118881291724
2025468;1.4332610146442715;0.6182454034414336
741433;1.299158507536669;0.03986054723068241
741434;1.299158507536669;0.03986054723068241
2086488;5.497423624285462;0.31891652455007563
2086489;4.173817718214096;0.24213150227646474
2086486;5.452521022210142;0.5392487951105733
2086487;4.140140766657606;0.40945571982468476
1182428;1.4629919549565695;0.08515739855939448
2086490;4.122263139141528;0.26398398798778594
1049653;1.5824010041053553;0.4175774409077006
694576;31.033360501608108;0.5926567486299925
694578;32.63012868344324;0.4695528988924046
2578386;69.66366193540689;1.7541005852521707
694579;2.9969207894039327;0.04312618126846554
2241112;5.631064057120748;0.15679532172111885
1289329;3.790500182257355;0.20702392889812615
2025413;3.0795581311793323;0.42861841036994713
2025412;3.0795581311793323;0.42861841036994713
466893;2.7381518808631835;0.11009704137928503
466894;2.7381518808631835;0.11009704137928503
466891;2.770713349138623;0.2020072255980583
466892;2.770713349138623;0.2020072255980583
1999575;3.810832634696696;0.6481274752905358
2409511;3.202289865555336;0.02568508403251173
2409512;3.202289865555336;0.02568508403251173
1999574;2.507888423131131;0.42652919920838
2409510;3.2097978500651076;0.1015381709477918
2086493;4.100739307941572;0.8784374448971283
2279735;1.642504971533173;0.06051861292042392
694581;2.7814301697393558;0.15780523010234793
1999579;5.269582124054572;0.6729830469380661
2409515;3.1860112086880354;0.14501841358604237
1049650;1.5824644112274178;0.8049061315655057
694580;31.650446952002543;1.79569709081388
2409516;3.232557682205129;0.14713708025270902
1999578;3.9460970399395627;0.5039595829295986
2279734;1.5850033143554492;0.05839994625375727
2086491;4.122263139141528;0.26398398798778594
1999577;3.8312146521703805;0.24052247623404355
2409513;3.2759517119961807;0.13836291959299116
1049652;1.5824010041053553;0.4175774409077006
2409514;3.27595171199618;0.13836291959299113
2086492;4.100739307941574;0.8784374448971287
1999576;2.521476434780254;0.15829751421408056
1049651;1.5824644112274178;0.8049061315655057
2409508;3.2314744555145527;0.12281131709908043
2409509;3.2097978500651076;0.1015381709477918
2409506;3.2256411365378512;0.0247771890164054
2409507;3.2314744555145527;0.12281131709908043
1434610;1.3150043843962083;0.627465295829325
466899;1.3583916792124708;0.03971604407469504
466897;1.3291675204233613;0.059862890547764155
466898;1.3291675204233613;0.059862890547764155
466895;1.3215714428909922;0.062024632884215586
466896;1.3215714428909922;0.062024632884215586
1999582;6.572811497566553;2.008118170434242
1999581;6.59857017955806;0.5318551620196416
1999580;5.299856143646447;0.42717676273144684
1999585;7.923923385451724;1.2423865917758028
2409501;3.2442222633470306;0.16875517521137917
1999584;6.620769487876437;1.03806597298481
1999583;7.866373797079863;2.4033259075195206
2409504;3.2476529559703127;0.14393428621478624
2348020;1.2454779402356058;0.017193041501567283
2409505;3.2256411365378512;0.0247771890164054
2409502;3.2442222633470306;0.16875517521137917
2409503;3.2476529559703127;0.14393428621478624
2348021;1.2454779402356058;0.017193041501567283
97372;2.9721683025807106;0.06974071495649925
875971;9.70777427744072;1.3738421199732165
97371;2.9721683025807106;0.06974071495649925
1625388;1.4896365823400686;0.1663968835550442
2279713;2.6038848183631016;0.10750963294330007
1625389;1.4896365823400686;0.1663968835550442
2279712;1.357942409181551;0.056066953860511026
2279711;1.370178054355894;0.05240674977957564
2348006;1.2522867830398239;0.016552695200542606
2348007;1.2522867830398239;0.016552695200542606
97366;6.76143125057373;0.7944417410272357
97365;6.761431250573731;0.7944417410272359
97368;6.757149371523383;0.5321002892481143
97367;8.01057924582806;0.6308032129218859
2324056;116.53524165719772;4.997137429464782
102161;14.985990845900673;1.5601715800405758
2001406;1.4720028676358008;0.10473078488929569
102160;11.103388338663823;0.8774574624522083
2001404;1.4452542585082477;0.1776887528456501
608619;1.483687842134913;0.05503737667411544
608620;4.843063526404739;0.17965336372633692
608621;1.4651458319122455;0.13406983716532367
102158;11.125516904150466;1.7228614176630208
2253145;12.432264191575232;1.1340459944203927
608626;1.796325641216338;0.06997578083667562
102157;11.119637136984133;0.8656256064466961
102159;16.172507553312315;1.8574861530008686
608622;4.787437495736735;0.4380799177204584
608623;1.511642528769478;0.043204251927758515
1422605;2.983514693559369;0.6535209616642748
608609;3.147470284952545;0.02013204374149546
2300048;27.385417893436728;3.8641451815402865
2300049;2.887647801471883;0.15029643963569045
608610;34.452577766861474;0.36318239801562735
608615;3.103814748383152;0.4675741003586904
608616;1.7794073741915766;0.2680587823718075
608617;3.1366507383972677;0.10197974118409352
608612;41.64949897827874;0.18050446456174826
1434603;1.315524718355354;0.6997590804048737
753499;30.2110770784704;0.36124438152416327
