location_key,HexID
324864.903|6401959.245,348
323526.963|6401706.715,322
320004.317|6400240.904,272
317538.65|6395648.297,157
313575.153|6396243.955,171
319870.526|6401041.612,318
319000.669|6397468.285,211
317674.046|6395648.494,157
314908.571|6405946.493,458
318668.648|6398584.314,227
319526.483|6400185.53,292
325158.728|6403529.244,399
309889.446|6400038.792,260
315613.657|6398425.476,224
319297.427|6400214.073,271
313005.885|6403222.822,361
327161.962|6403350.056,402
327074.3|6395098.04,164
313870.183|6397291.763,205
315124.024|6405826.921,458
321105.962|6402289.948,344
323181.793|6401836.44,346
317219.639|6399841.138,269
318487.474|6398390.286,227
311381.951|6401120.792,310
314972.004|6395652.17,154
321968.196|6394394.982,143
314550.336|6397564.435,206
315071.425|6394170.24,110
318037.305|6393701.89,114
318888.304|6397286.681,211
313599.296|6403236.023,387
312613.447|6409963.98,542
320617.321|6400729.648,293
317111.188|6400277.673,289
317721.738|6393172.446,89
319763.623|6400988.42,292
317591.712|6401619.877,315
319796.794|6399805.489,272
319163.226|6400162.329,271
322292.279|6395359.805,161
326733.869|6395668.633,183
320749.678|6392588.307,74
315062.111|6401291.641,312
318060.477|6391997.56,57
316280.092|6398937.471,244
322923.446|6400924.131,296
321698.348|6393888.721,118
321736.763|6401488.276,320
321096.711|6396579.021,197
317663.156|6404784.001,442
329191.716|6399030.83,253
316744.375|6389157.938,16
328420.238|6392998.595,100
320550.494|6397937.247,213
304053.322|6402683.844,
314632.226|6391725.171,53
320180.091|6397813.895,213
322203.183|6390837.671,45
325166.527|6400757.847,298
323989.162|6402228.014,347
321398.006|6401305.797,319
322190.503|6401786.196,345
316900.878|6398796.295,245
316369.749|6392214.427,70
321468.085|6394976.776,142
319336.071|6398927.96,248
318478.404|6398677.589,227
315213.851|6392625.25,68
307741.591|6393631.599,105
314562.986|6401006.442,286
323019.904|6393436.547,95
320680.178|6395159.779,159
320291.56|6403442.002,394
318978.436|6405674.935,463
321685.133|6395245.423,160
320135.118|6396913.397,196
328436.781|6393828.442,126
319437.755|6397676.864,212
320390.017|6396419.895,177
320766.593|6394194.947,117
322570.22|6409736.499,550
311520.366|6404632.072,411
330527.939|6403533.562,406
321023.705|6409470.571,549
317245.896|6388379.162,6
315451.042|6403419.908,388
320606.821|6405164.41,445
332025.816|6404209.516,
314996.338|6403065.232,362
309920.043|6399461.279,260
323997.461|6401434.626,322
315180.719|6399568.951,266
308576.694|6401765.394,332
321736.019|6402000.971,344
328500.8|6403959.059,403
317843.877|6401684.136,340
316210.862|6398001.795,208
316210.434|6397870.756,208
323161.232|6406912.87,485
331887.516|6409866.25,558
319273.368|6405274.715,444
317665.488|6395559.377,157
319640.624|6400008.725,271
324613.63|6400716.874,298
319135.762|6399896.257,271
317725.955|6408804.569,527
320462.357|6392881.209,92
311503.796|6398207.256,222
312693.112|6393958.045,107
310829.202|6400558.885,283
321343.856|6397282.0,214
314443.364|6396975.044,189
320592.92|6392955.766,92
321618.438|6394241.437,142
315831.104|6396981.349,191
321919.43|6398514.609,231
322682.348|6404511.267,423
324774.617|6395437.42,162
317621.998|6402254.469,340
322257.753|6396622.685,198
312413.106|6399236.021,241
321816.339|6394215.921,118
321506.442|6392526.884,75
327617.906|6403332.353,402
319250.636|6393942.474,115
318030.658|6394214.184,138
319558.195|6398339.435,228
316705.231|6395287.786,156
316806.888|6402210.536,339
317941.868|6402514.841,340
325248.103|6405051.221,450
328264.266|6393327.129,100
319169.531|6399715.122,271
320572.024|6411685.857,584
321304.306|6400975.723,294
319337.169|6404629.785,419
330001.878|6399011.275,254
321072.206|6398871.344,250
327784.42|6403972.904,429
318820.759|6398721.71,247
314503.627|6391254.664,53
321520.275|6396370.477,178
316796.639|6387033.769,
322842.911|6407215.812,499
316830.511|6398174.309,225
318294.769|6398931.287,246
324114.727|6400917.505,297
321510.722|6401034.363,320
321724.781|6399505.228,274
320419.542|6400302.521,293
323815.132|6407621.446,500
309321.664|6404451.993,409
325810.901|6401899.89,349
316717.565|6401711.807,314
321560.895|6394206.222,142
321489.798|6398979.076,250
320694.348|6394479.226,141
318462.537|6398832.059,247
322782.476|6400755.666,296
318003.928|6399204.296,246
321601.715|6397702.521,214
316169.577|6398211.566,224
315198.484|6399613.542,266
317135.589|6402277.114,339
321541.973|6394632.257,142
328076.54|6398250.769,232
317134.057|6396667.503,193
316483.529|6402954.875,364
314779.429|6396994.624,190
328444.937|6394155.84,149
315417.179|6402278.665,337
313331.679|6396140.7,171
319970.832|6403870.414,393
314661.785|6394241.825,134
325439.961|6403487.0,400
323225.058|6410931.664,577
316621.058|6395551.098,156
316303.328|6397909.793,208
325968.479|6400742.351,299
320637.396|6398295.884,230
316656.031|6396837.123,192
316916.642|6402976.377,364
316315.318|6403065.79,364
316550.28|6401388.884,314
317312.808|6400223.95,289
326641.944|6392519.596,78
327790.194|6394645.023,148
316967.144|6398958.713,245
319483.976|6398805.724,248
314602.034|6396193.224,172
314717.339|6400830.04,286
325498.852|6388432.24,12
321871.043|6395402.264,160
319789.676|6403716.718,393
321597.821|6398949.004,250
318836.795|6404676.352,443
318032.987|6399551.956,270
321930.998|6393657.38,118
317155.55|6392387.135,71
319489.078|6396846.955,195
314953.226|6401251.141,312
324383.072|6402471.076,373
322955.902|6393030.244,95
317280.828|6394880.87,137
320661.401|6393699.614,117
318967.602|6399025.784,247
327940.392|6402621.661,377
319700.757|6399092.841,248
320021.475|6397097.417,196
308335.077|6401079.642,306
319799.004|6402578.141,368
319373.845|6399897.212,271
318570.592|6399731.673,270
318043.871|6401637.545,316
323381.357|6404483.895,424
318126.068|6393924.689,114
317661.111|6395622.261,157
321993.642|6392428.696,75
316907.566|6397524.134,209
318966.116|6393625.777,115
318924.112|6397454.679,211
319489.603|6397309.484,212
320075.046|6398853.647,248
321087.157|6402531.796,369
315915.623|6399999.719,267
313408.879|6403436.877,387
320253.394|6397084.408,196
316934.296|6401466.039,314
317765.963|6400136.822,269
319258.846|6400431.135,292
311971.051|6400725.93,284
322923.526|6404327.752,423
317921.514|6399452.476,246
323021.531|6400439.166,296
320835.376|6399827.033,273
320312.76|6401443.064,318
320944.126|6392638.579,74
318374.788|6392528.831,72
315024.624|6405766.757,458
319737.101|6400217.727,292
321375.902|6408520.166,512
319072.607|6399179.876,247
320620.59|6396884.813,197
313468.925|6396073.74,171
313586.952|6396160.442,171
318765.334|6398886.114,247
316642.599|6399278.012,245
319916.19|6399756.326,272
319436.469|6400142.602,271
325422.072|6402887.919,374
329239.67|6403758.84,404
313190.062|6402728.234,361
319873.287|6403428.431,393
316958.369|6395180.986,156
317948.79|6401481.512,316
322137.281|6401491.979,320
313867.29|6397309.88,205
329994.095|6398894.208,254
313171.156|6394441.521,132
320623.144|6404300.352,421
323948.704|6388586.508,10
326118.483|6402200.742,349
317156.924|6395576.363,157
330256.994|6399033.857,254
320910.796|6394717.09,141
326506.095|6401094.716,325
324062.952|6389084.895,20
316056.744|6400155.006,267
320089.791|6398406.035,229
328103.983|6393614.876,125
322359.932|6394833.379,143
313690.455|6395688.61,171
319087.716|6405577.23,463
318293.492|6406326.009,480
325670.046|6405765.815,470
321876.02|6400510.945,295
312839.81|6394422.058,132
317584.859|6393507.622,113
307436.28|6402436.561,331
322357.388|6394572.267,143
322261.497|6402750.303,370
325505.863|6388415.346,12
319297.173|6402439.513,367
329703.815|6406176.073,472
317833.57|6401805.271,340
313705.043|6396025.949,171
321583.923|6402056.26,344
319870.316|6399139.432,248
321453.409|6410879.383,575
322188.121|6391029.311,45
325476.154|6410113.656,568
322988.197|6400472.032,296
316757.582|6400345.325,289
321922.213|6403904.348,422
321576.763|6394266.651,142
323924.691|6407932.969,515
326092.647|6403363.451,400
323087.195|6402862.366,371
325846.531|6402554.344,375
313975.087|6396891.313,189
328013.725|6394285.347,149
317970.225|6402282.063,340
326019.12|6407408.215,503
319907.832|6393296.988,91
316198.394|6399400.69,244
317159.584|6398919.789,245
318522.744|6398335.488,227
317077.074|6399204.687,245
318762.89|6397439.971,211
320553.376|6405083.007,445
314870.731|6395398.405,154
322434.099|6405924.072,467
317293.204|6399903.444,269
317672.526|6395571.84,157
316381.546|6398657.069,225
331398.316|6397920.79,235
318759.3|6406210.569,481
316914.625|6394950.577,137
322364.085|6394632.018,143
320840.06|6392561.081,74
318083.883|6401105.324,316
319622.707|6401412.952,317
325485.515|6401656.644,324
318051.334|6402893.139,366
316988.851|6398109.381,225
315005.459|6403273.684,362
319325.349|6399764.551,271
325287.228|6407165.68,502
322185.005|6405000.143,447
319869.792|6401940.844,342
319611.097|6401370.423,317
318420.873|6392640.128,72
324453.967|6409488.402,553
319500.493|6398779.06,248
321055.177|6393356.476,93
321815.499|6394819.481,142
310435.3|6399103.852,238
315907.625|6396264.925,174
319149.896|6404471.886,419
315307.673|6394605.256,135
319073.218|6399982.379,271
317742.096|6400014.543,269
318138.449|6402146.228,340
329734.266|6403388.111,405
314434.64|6397067.412,189
331428.706|6397191.972,203
314413.247|6397891.312,206
318329.19|6405887.126,462
320304.739|6399609.758,272
315110.553|6403419.268,388
313351.321|6396501.843,188
317825.589|6402894.519,365
316440.415|6402942.399,364
320548.126|6394826.327,141
324591.683|6407037.439,501
319266.139|6399300.817,248
316747.208|6387048.053,
318259.208|6402599.607,366
322050.757|6400341.338,295
320223.405|6399509.03,272
316176.105|6400475.193,288
314342.01|6390855.28,39
318847.065|6399177.669,247
324958.311|6410109.382,568
319768.346|6406469.306,482
317667.135|6401275.491,315
327983.659|6393933.042,125
330373.891|6408326.522,521
331112.806|6393896.119,129
323216.849|6407696.695,514
316720.305|6400036.368,268
311184.547|6405810.159,455
318417.762|6398697.74,227
319599.11|6400519.109,292
313561.051|6392639.475,84
315856.965|6399394.918,267
321767.3|6395625.611,160
322611.684|6392049.2,76
321669.815|6398034.045,231
327772.831|6403320.186,402
316671.542|6401978.21,339
316492.917|6393966.918,112
326235.26|6401932.112,350
318273.277|6388162.447,2
326286.09|6404635.502,427
316373.644|6395253.171,156
316494.474|6401150.461,314
321709.411|6397648.625,214
322629.821|6392123.394,76
314829.965|6393708.15,110
319542.478|6399428.598,248
319897.268|6398236.926,229
321146.023|6407055.894,497
321994.221|6392067.508,75
314767.016|6394698.407,134
319946.263|6397953.052,229
324991.99|6409633.286,553
319842.458|6409390.431,547
320865.893|6399434.424,273
308376.551|6388452.815,
321594.856|6394826.714,142
309812.72|6399673.909,260
314911.158|6394785.992,135
318819.929|6399620.709,271
318109.722|6392636.844,72
319015.002|6397266.166,211
318542.851|6397405.923,211
317341.808|6400435.487,289
321913.247|6402082.054,345
317985.05|6398704.324,246
320981.409|6404411.042,421
326021.267|6403039.822,375
321660.163|6398520.228,231
308845.978|6401522.615,307
318772.985|6399993.079,270
317332.334|6398574.102,226
323289.738|6393874.049,120
316767.124|6402149.335,339
322273.09|6392572.535,76
321726.526|6408409.245,531
319943.751|6403459.612,393
313036.281|6403385.125,386
321718.954|6402041.742,344
317283.327|6400326.053,289
318186.332|6398977.441,246
318677.162|6393555.291,114
314742.292|6397924.934,206
316155.243|6401496.714,313
319004.879|6401272.148,317
313267.499|6402694.177,361
306440.499|6391359.001,
317107.263|6398007.734,209
321315.008|6395216.69,159
324133.68|6408124.035,515
319104.419|6399592.58,271
321504.764|6392867.315,93
317649.881|6393019.467,89
312745.803|6402821.405,361
318394.363|6392658.335,72
321357.499|6400463.48,294
319999.018|6397929.005,229
315882.124|6401083.151,313
318311.15|6401593.248,316
317397.944|6402276.671,339
316329.894|6398723.275,244
321478.062|6393712.253,118
318290.271|6399198.42,246
319216.723|6400332.102,291
313886.438|6396918.315,189
329128.213|6401313.978,327
322114.089|6400494.469,295
316087.364|6393976.87,111
320814.894|6410958.028,574
325293.464|6395947.155,181
318097.708|6390363.624,29
323714.205|6407200.436,500
322601.199|6400183.434,275
323290.586|6410453.991,566
318135.276|6401894.06,340
322674.357|6401091.376,321
322824.284|6406938.344,499
324678.201|6402076.147,348
320843.504|6405305.364,445
320747.926|6402209.06,343
321179.715|6400323.186,294
321738.69|6392835.455,93
320505.531|6403849.17,394
324340.238|6409746.201,552
315547.199|6393456.575,86
324496.04|6395594.144,162
323801.018|6407860.955,515
320817.035|6399463.258,273
322189.594|6390748.165,45
321998.071|6392771.416,94
318995.685|6397435.276,211
322326.957|6402992.672,371
327870.527|6403466.223,402
319989.08|6401638.297,318
318403.298|6400330.079,291
318136.645|6398808.555,246
319864.037|6400186.962,272
316036.587|6399744.185,267
318983.013|6399650.924,271
317199.254|6393990.064,113
314586.22|6400940.066,286
320570.529|6404312.588,421
317677.501|6400189.016,269
312687.912|6399461.08,241
317294.867|6400453.267,289
330488.251|6403572.066,405
313508.72|6396417.16,171
321535.781|6397619.692,214
316651.254|6405272.078,441
318721.032|6399642.552,270
316795.355|6396600.046,192
324505.05|6403429.877,399
317913.298|6401672.413,340
313626.128|6396734.242,189
320498.799|6397960.784,213
321902.251|6400600.836,295
322073.337|6402512.316,370
313715.438|6397086.409,189
317023.881|6398699.598,245
319378.188|6410768.472,573
316856.261|6398042.92,225
317823.035|6398729.728,246
318290.694|6401233.188,316
317294.092|6402115.977,339
323230.497|6401684.638,346
309767.057|6399604.514,260
318778.975|6399145.212,247
318167.0|6397313.682,210
318877.554|6400308.3,291
329327.709|6394135.18,127
308821.83|6388823.685,
312917.685|6403058.838,361
327802.456|6403387.571,402
323398.117|6407052.101,500
318474.236|6406154.784,462
324989.965|6402189.865,348
316749.166|6400177.047,268
320133.997|6398652.744,229
318727.051|6406154.633,481
323943.084|6408174.374,515
321440.66|6398514.33,231
324725.095|6408590.928,534
319176.135|6394378.023,139
313075.169|6396363.908,170
319122.897|6400419.472,291
321046.114|6411867.758,584
321658.787|6395001.683,160
322807.837|6402566.92,371
319282.347|6404540.696,419
318649.701|6397945.689,211
329970.285|6399460.275,254
313341.04|6402659.74,361
322188.998|6393590.702,118
321294.166|6402903.847,369
306467.09|6404910.334,433
321752.025|6401135.421,320
315476.323|6393988.627,111
316124.876|6395006.207,136
317868.955|6392666.36,89
318835.696|6400272.688,291
315726.825|6393968.123,111
318025.482|6400249.479,290
317748.357|6392662.824,71
322677.17|6399449.622,275
316463.047|6397634.475,208
322185.243|6394358.582,143
316547.181|6404727.515,416
314770.613|6401162.753,312
321548.845|6396333.988,178
316831.195|6411294.246,572
316196.136|6398367.336,224
313385.898|6395965.91,171
321101.062|6393344.951,93
316080.471|6397718.553,208
323516.217|6400614.759,296
318745.932|6393923.022,114
319981.48|6397757.652,212
320297.996|6397711.795,213
323677.668|6404948.108,449
326464.009|6410507.129,569
322242.404|6401269.449,320
321133.46|6396338.98,178
327193.52|6395181.828,164
316739.775|6398431.595,225
315860.973|6399402.284,267
313446.818|6395674.571,152
312219.119|6400292.08,284
318396.433|6398833.653,247
307246.287|6399670.258,258
320151.735|6397535.56,213
311846.004|6400716.908,284
318378.502|6392697.534,72
323239.828|6394696.334,144
320592.468|6399554.249,273
314332.833|6394893.82,134
320467.378|6398046.233,229
316615.345|6401168.381,314
322217.528|6394360.064,143
319255.781|6399760.548,271
313021.038|6403236.036,361
318224.813|6393568.1,114
315736.338|6399424.844,267
320145.968|6400369.13,293
316450.737|6399122.065,244
308113.952|6399479.464,259
325275.685|6388699.884,11
318179.818|6400435.861,290
323171.798|6401250.173,322
319705.032|6401108.776,318
320721.515|6397897.128,213
307844.76|6401101.284,306
314390.799|6396930.12,189
320738.14|6405082.704,445
322811.866|6392793.453,95
317926.753|6393088.22,89
324020.821|6401573.96,323
317476.627|6394688.05,137
317550.791|6400566.437,290
322518.328|6401430.359,321
316479.986|6395461.662,156
325435.599|6401674.717,324
317253.785|6402691.883,365
315482.424|6402572.303,363
320385.046|6411245.942,574
308601.263|6394197.433,130
318555.199|6399453.328,270
327595.611|6394352.295,148
315165.999|6401890.277,337
318766.509|6402988.346,366
331376.968|6391085.078,51
