HexID,chargerAccessType,Sample_session_starts,Fullscale_avg_daily_session_starts,Scenario,Season
199,work,2.0,5.0,noVIPV,SPRING
199,public,3.0,7.5,noVIPV,SPRING
200,home,0.0,0.0,noVIPV,SPRING
200,work,5.0,12.5,noVIPV,SPRING
200,public,4.0,10.0,noVIPV,SPRING
201,home,6.0,15.0,noVIPV,SPRING
201,work,4.0,10.0,noVIPV,SPRING
201,public,2.0,5.0,noVIPV,SPRING
202,home,0.0,0.0,noVIPV,SPRING
202,work,0.0,0.0,noVIPV,SPRING
202,public,0.0,0.0,noVIPV,SPRING
203,home,0.0,0.0,noVIPV,SPRING
203,work,0.0,0.0,noVIPV,SPRING
203,public,0.0,0.0,noVIPV,SPRING
204,home,1.0,2.5,noVIPV,SPRING
204,work,0.0,0.0,noVIPV,SPRING
204,public,5.0,12.5,noVIPV,SPRING
205,home,14.0,35.0,noVIPV,SPRING
205,work,0.0,0.0,noVIPV,SPRING
205,public,11.0,27.5,noVIPV,SPRING
206,home,13.0,32.5,noVIPV,SPRING
206,work,4.0,10.0,noVIPV,SPRING
206,public,12.0,30.0,noVIPV,SPRING
207,home,19.0,47.5,noVIPV,SPRING
207,work,1.0,2.5,noVIPV,SPRING
207,public,2.0,5.0,noVIPV,SPRING
208,home,11.0,27.5,noVIPV,SPRING
208,work,0.0,0.0,noVIPV,SPRING
208,public,19.0,47.5,noVIPV,SPRING
209,home,41.0,102.5,noVIPV,SPRING
209,work,0.0,0.0,noVIPV,SPRING
209,public,34.0,85.0,noVIPV,SPRING
210,home,0.0,0.0,noVIPV,SPRING
210,work,0.0,0.0,noVIPV,SPRING
210,public,10.0,25.0,noVIPV,SPRING
211,home,13.0,32.5,noVIPV,SPRING
211,work,36.0,90.0,noVIPV,SPRING
211,public,50.0,125.0,noVIPV,SPRING
212,home,26.0,65.0,noVIPV,SPRING
212,work,6.0,15.0,noVIPV,SPRING
212,public,31.0,77.5,noVIPV,SPRING
213,home,27.0,67.5,noVIPV,SPRING
213,work,4.0,10.0,noVIPV,SPRING
213,public,57.0,142.5,noVIPV,SPRING
214,home,31.0,77.5,noVIPV,SPRING
214,work,14.0,35.0,noVIPV,SPRING
214,public,16.0,40.0,noVIPV,SPRING
215,home,12.0,30.0,noVIPV,SPRING
215,work,1.0,2.5,noVIPV,SPRING
215,public,31.0,77.5,noVIPV,SPRING
216,home,0.0,0.0,noVIPV,SPRING
216,work,0.0,0.0,noVIPV,SPRING
216,public,2.0,5.0,noVIPV,SPRING
217,home,1.0,2.5,noVIPV,SPRING
217,work,0.0,0.0,noVIPV,SPRING
217,public,0.0,0.0,noVIPV,SPRING
218,home,13.0,32.5,noVIPV,SPRING
218,work,0.0,0.0,noVIPV,SPRING
218,public,2.0,5.0,noVIPV,SPRING
219,home,11.0,27.5,noVIPV,SPRING
219,work,0.0,0.0,noVIPV,SPRING
219,public,0.0,0.0,noVIPV,SPRING
220,home,0.0,0.0,noVIPV,SPRING
220,work,2.0,5.0,noVIPV,SPRING
220,public,0.0,0.0,noVIPV,SPRING
221,home,0.0,0.0,noVIPV,SPRING
221,work,0.0,0.0,noVIPV,SPRING
221,public,0.0,0.0,noVIPV,SPRING
222,home,0.0,0.0,noVIPV,SPRING
222,work,0.0,0.0,noVIPV,SPRING
222,public,0.0,0.0,noVIPV,SPRING
223,home,0.0,0.0,noVIPV,SPRING
223,work,2.0,5.0,noVIPV,SPRING
223,public,0.0,0.0,noVIPV,SPRING
224,home,20.0,50.0,noVIPV,SPRING
224,work,6.0,15.0,noVIPV,SPRING
224,public,8.0,20.0,noVIPV,SPRING
225,home,65.0,162.5,noVIPV,SPRING
225,work,4.0,10.0,noVIPV,SPRING
225,public,80.0,200.0,noVIPV,SPRING
226,home,14.0,35.0,noVIPV,SPRING
226,work,0.0,0.0,noVIPV,SPRING
226,public,27.0,67.5,noVIPV,SPRING
227,home,32.0,80.0,noVIPV,SPRING
227,work,10.0,25.0,noVIPV,SPRING
227,public,99.0,247.5,noVIPV,SPRING
228,home,33.0,82.5,noVIPV,SPRING
228,work,10.0,25.0,noVIPV,SPRING
228,public,35.0,87.5,noVIPV,SPRING
229,home,33.0,82.5,noVIPV,SPRING
229,work,16.0,40.0,noVIPV,SPRING
229,public,31.0,77.5,noVIPV,SPRING
230,home,31.0,77.5,noVIPV,SPRING
230,work,8.0,20.0,noVIPV,SPRING
230,public,48.0,120.0,noVIPV,SPRING
231,home,16.0,40.0,noVIPV,SPRING
231,work,0.0,0.0,noVIPV,SPRING
231,public,26.0,65.0,noVIPV,SPRING
232,home,8.0,20.0,noVIPV,SPRING
232,work,0.0,0.0,noVIPV,SPRING
232,public,1.0,2.5,noVIPV,SPRING
233,home,22.0,55.0,noVIPV,SPRING
233,work,0.0,0.0,noVIPV,SPRING
233,public,16.0,40.0,noVIPV,SPRING
234,home,8.0,20.0,noVIPV,SPRING
234,work,0.0,0.0,noVIPV,SPRING
234,public,10.0,25.0,noVIPV,SPRING
235,home,9.0,22.5,noVIPV,SPRING
235,work,0.0,0.0,noVIPV,SPRING
235,public,3.0,7.5,noVIPV,SPRING
236,home,7.0,17.5,noVIPV,SPRING
236,work,0.0,0.0,noVIPV,SPRING
236,public,3.0,7.5,noVIPV,SPRING
237,home,2.0,5.0,noVIPV,SPRING
237,work,0.0,0.0,noVIPV,SPRING
237,public,0.0,0.0,noVIPV,SPRING
238,home,0.0,0.0,noVIPV,SPRING
238,work,9.0,22.5,noVIPV,SPRING
238,public,4.0,10.0,noVIPV,SPRING
239,home,0.0,0.0,noVIPV,SPRING
239,work,4.0,10.0,noVIPV,SPRING
239,public,1.0,2.5,noVIPV,SPRING
240,home,0.0,0.0,noVIPV,SPRING
240,work,0.0,0.0,noVIPV,SPRING
240,public,0.0,0.0,noVIPV,SPRING
241,home,0.0,0.0,noVIPV,SPRING
241,work,7.0,17.5,noVIPV,SPRING
241,public,3.0,7.5,noVIPV,SPRING
242,home,0.0,0.0,noVIPV,SPRING
242,work,4.0,10.0,noVIPV,SPRING
242,public,1.0,2.5,noVIPV,SPRING
243,home,22.0,55.0,noVIPV,SPRING
243,work,0.0,0.0,noVIPV,SPRING
243,public,3.0,7.5,noVIPV,SPRING
244,home,33.0,82.5,noVIPV,SPRING
244,work,6.0,15.0,noVIPV,SPRING
244,public,10.0,25.0,noVIPV,SPRING
245,home,60.0,150.0,noVIPV,SPRING
245,work,18.0,45.0,noVIPV,SPRING
245,public,47.0,117.5,noVIPV,SPRING
246,home,74.0,185.0,noVIPV,SPRING
246,work,19.0,47.5,noVIPV,SPRING
246,public,122.0,305.0,noVIPV,SPRING
247,home,54.0,135.0,noVIPV,SPRING
247,work,30.0,75.0,noVIPV,SPRING
247,public,46.0,115.0,noVIPV,SPRING
248,home,65.0,162.5,noVIPV,SPRING
248,work,33.0,82.5,noVIPV,SPRING
248,public,113.0,282.5,noVIPV,SPRING
249,home,25.0,62.5,noVIPV,SPRING
249,work,20.0,50.0,noVIPV,SPRING
249,public,34.0,85.0,noVIPV,SPRING
250,home,14.0,35.0,noVIPV,SPRING
250,work,2.0,5.0,noVIPV,SPRING
250,public,19.0,47.5,noVIPV,SPRING
251,home,13.0,32.5,noVIPV,SPRING
251,work,0.0,0.0,noVIPV,SPRING
251,public,4.0,10.0,noVIPV,SPRING
252,home,0.0,0.0,noVIPV,SPRING
252,work,1.0,2.5,noVIPV,SPRING
252,public,1.0,2.5,noVIPV,SPRING
253,home,8.0,20.0,noVIPV,SPRING
253,work,1.0,2.5,noVIPV,SPRING
253,public,6.0,15.0,noVIPV,SPRING
254,home,33.0,82.5,noVIPV,SPRING
254,work,0.0,0.0,noVIPV,SPRING
254,public,22.0,55.0,noVIPV,SPRING
255,home,7.0,17.5,noVIPV,SPRING
255,work,4.0,10.0,noVIPV,SPRING
255,public,2.0,5.0,noVIPV,SPRING
256,home,9.0,22.5,noVIPV,SPRING
256,work,0.0,0.0,noVIPV,SPRING
256,public,4.0,10.0,noVIPV,SPRING
257,home,5.0,12.5,noVIPV,SPRING
257,work,0.0,0.0,noVIPV,SPRING
257,public,5.0,12.5,noVIPV,SPRING
258,home,20.0,50.0,noVIPV,SPRING
258,work,0.0,0.0,noVIPV,SPRING
258,public,1.0,2.5,noVIPV,SPRING
259,home,0.0,0.0,noVIPV,SPRING
259,work,0.0,0.0,noVIPV,SPRING
259,public,0.0,0.0,noVIPV,SPRING
260,home,0.0,0.0,noVIPV,SPRING
260,work,12.0,30.0,noVIPV,SPRING
260,public,3.0,7.5,noVIPV,SPRING
261,home,0.0,0.0,noVIPV,SPRING
261,work,26.0,65.0,noVIPV,SPRING
261,public,2.0,5.0,noVIPV,SPRING
262,home,0.0,0.0,noVIPV,SPRING
262,work,1.0,2.5,noVIPV,SPRING
262,public,0.0,0.0,noVIPV,SPRING
263,home,0.0,0.0,noVIPV,SPRING
263,work,5.0,12.5,noVIPV,SPRING
263,public,0.0,0.0,noVIPV,SPRING
264,home,0.0,0.0,noVIPV,SPRING
264,work,0.0,0.0,noVIPV,SPRING
264,public,0.0,0.0,noVIPV,SPRING
265,home,0.0,0.0,noVIPV,SPRING
265,work,2.0,5.0,noVIPV,SPRING
265,public,0.0,0.0,noVIPV,SPRING
266,home,42.0,105.0,noVIPV,SPRING
266,work,0.0,0.0,noVIPV,SPRING
266,public,10.0,25.0,noVIPV,SPRING
267,home,45.0,112.5,noVIPV,SPRING
267,work,4.0,10.0,noVIPV,SPRING
267,public,53.0,132.5,noVIPV,SPRING
268,home,70.0,175.0,noVIPV,SPRING
268,work,4.0,10.0,noVIPV,SPRING
268,public,37.0,92.5,noVIPV,SPRING
269,home,11.0,27.5,noVIPV,SPRING
269,work,22.0,55.0,noVIPV,SPRING
269,public,13.0,32.5,noVIPV,SPRING
270,home,28.0,70.0,noVIPV,SPRING
270,work,24.0,60.0,noVIPV,SPRING
270,public,6.0,15.0,noVIPV,SPRING
271,home,2.0,5.0,noVIPV,SPRING
271,work,56.0,140.0,noVIPV,SPRING
271,public,183.0,457.5,noVIPV,SPRING
272,home,28.0,70.0,noVIPV,SPRING
272,work,31.0,77.5,noVIPV,SPRING
272,public,77.0,192.5,noVIPV,SPRING
273,home,17.0,42.5,noVIPV,SPRING
273,work,16.0,40.0,noVIPV,SPRING
273,public,27.0,67.5,noVIPV,SPRING
274,home,33.0,82.5,noVIPV,SPRING
274,work,4.0,10.0,noVIPV,SPRING
274,public,37.0,92.5,noVIPV,SPRING
275,home,25.0,62.5,noVIPV,SPRING
275,work,1.0,2.5,noVIPV,SPRING
275,public,15.0,37.5,noVIPV,SPRING
276,home,0.0,0.0,noVIPV,SPRING
276,work,0.0,0.0,noVIPV,SPRING
276,public,2.0,5.0,noVIPV,SPRING
277,home,7.0,17.5,noVIPV,SPRING
277,work,0.0,0.0,noVIPV,SPRING
277,public,1.0,2.5,noVIPV,SPRING
278,home,47.0,117.5,noVIPV,SPRING
278,work,1.0,2.5,noVIPV,SPRING
278,public,7.0,17.5,noVIPV,SPRING
279,home,20.0,50.0,noVIPV,SPRING
279,work,0.0,0.0,noVIPV,SPRING
279,public,7.0,17.5,noVIPV,SPRING
280,home,13.0,32.5,noVIPV,SPRING
280,work,2.0,5.0,noVIPV,SPRING
280,public,15.0,37.5,noVIPV,SPRING
281,home,0.0,0.0,noVIPV,SPRING
281,work,4.0,10.0,noVIPV,SPRING
281,public,5.0,12.5,noVIPV,SPRING
282,home,0.0,0.0,noVIPV,SPRING
282,work,3.0,7.5,noVIPV,SPRING
282,public,0.0,0.0,noVIPV,SPRING
283,home,0.0,0.0,noVIPV,SPRING
283,work,6.0,15.0,noVIPV,SPRING
283,public,0.0,0.0,noVIPV,SPRING
284,home,0.0,0.0,noVIPV,SPRING
284,work,4.0,10.0,noVIPV,SPRING
284,public,0.0,0.0,noVIPV,SPRING
285,home,0.0,0.0,noVIPV,SPRING
285,work,0.0,0.0,noVIPV,SPRING
285,public,1.0,2.5,noVIPV,SPRING
286,home,15.0,37.5,noVIPV,SPRING
286,work,9.0,22.5,noVIPV,SPRING
286,public,16.0,40.0,noVIPV,SPRING
287,home,30.0,75.0,noVIPV,SPRING
287,work,0.0,0.0,noVIPV,SPRING
287,public,37.0,92.5,noVIPV,SPRING
288,home,20.0,50.0,noVIPV,SPRING
288,work,1.0,2.5,noVIPV,SPRING
288,public,26.0,65.0,noVIPV,SPRING
289,home,29.0,72.5,noVIPV,SPRING
289,work,8.0,20.0,noVIPV,SPRING
289,public,16.0,40.0,noVIPV,SPRING
290,home,0.0,0.0,noVIPV,SPRING
290,work,17.0,42.5,noVIPV,SPRING
290,public,7.0,17.5,noVIPV,SPRING
291,home,0.0,0.0,noVIPV,SPRING
291,work,9.0,22.5,noVIPV,SPRING
291,public,50.0,125.0,noVIPV,SPRING
292,home,5.0,12.5,noVIPV,SPRING
292,work,60.0,150.0,noVIPV,SPRING
292,public,63.0,157.5,noVIPV,SPRING
293,home,26.0,65.0,noVIPV,SPRING
293,work,19.0,47.5,noVIPV,SPRING
293,public,36.0,90.0,noVIPV,SPRING
294,home,57.0,142.5,noVIPV,SPRING
294,work,21.0,52.5,noVIPV,SPRING
294,public,58.0,145.0,noVIPV,SPRING
295,home,41.0,102.5,noVIPV,SPRING
295,work,1.0,2.5,noVIPV,SPRING
295,public,16.0,40.0,noVIPV,SPRING
296,home,47.0,117.5,noVIPV,SPRING
296,work,2.0,5.0,noVIPV,SPRING
296,public,15.0,37.5,noVIPV,SPRING
297,home,25.0,62.5,noVIPV,SPRING
297,work,2.0,5.0,noVIPV,SPRING
297,public,21.0,52.5,noVIPV,SPRING
298,home,29.0,72.5,noVIPV,SPRING
298,work,0.0,0.0,noVIPV,SPRING
298,public,4.0,10.0,noVIPV,SPRING
299,home,12.0,30.0,noVIPV,SPRING
299,work,0.0,0.0,noVIPV,SPRING
299,public,35.0,87.5,noVIPV,SPRING
300,home,5.0,12.5,noVIPV,SPRING
300,work,0.0,0.0,noVIPV,SPRING
300,public,11.0,27.5,noVIPV,SPRING
301,home,4.0,10.0,noVIPV,SPRING
301,work,0.0,0.0,noVIPV,SPRING
301,public,0.0,0.0,noVIPV,SPRING
302,home,0.0,0.0,noVIPV,SPRING
302,work,0.0,0.0,noVIPV,SPRING
302,public,3.0,7.5,noVIPV,SPRING
303,home,12.0,30.0,noVIPV,SPRING
303,work,0.0,0.0,noVIPV,SPRING
303,public,3.0,7.5,noVIPV,SPRING
304,home,1.0,2.5,noVIPV,SPRING
304,work,0.0,0.0,noVIPV,SPRING
304,public,1.0,2.5,noVIPV,SPRING
305,home,53.0,132.5,noVIPV,SPRING
305,work,1.0,2.5,noVIPV,SPRING
305,public,3.0,7.5,noVIPV,SPRING
306,home,25.0,62.5,noVIPV,SPRING
306,work,6.0,15.0,noVIPV,SPRING
306,public,9.0,22.5,noVIPV,SPRING
307,home,0.0,0.0,noVIPV,SPRING
307,work,6.0,15.0,noVIPV,SPRING
307,public,5.0,12.5,noVIPV,SPRING
308,home,0.0,0.0,noVIPV,SPRING
308,work,0.0,0.0,noVIPV,SPRING
308,public,2.0,5.0,noVIPV,SPRING
309,home,0.0,0.0,noVIPV,SPRING
309,work,0.0,0.0,noVIPV,SPRING
309,public,1.0,2.5,noVIPV,SPRING
310,home,0.0,0.0,noVIPV,SPRING
310,work,0.0,0.0,noVIPV,SPRING
310,public,0.0,0.0,noVIPV,SPRING
311,home,0.0,0.0,noVIPV,SPRING
311,work,0.0,0.0,noVIPV,SPRING
311,public,1.0,2.5,noVIPV,SPRING
312,home,46.0,115.0,noVIPV,SPRING
312,work,3.0,7.5,noVIPV,SPRING
312,public,27.0,67.5,noVIPV,SPRING
313,home,18.0,45.0,noVIPV,SPRING
313,work,0.0,0.0,noVIPV,SPRING
313,public,14.0,35.0,noVIPV,SPRING
314,home,16.0,40.0,noVIPV,SPRING
314,work,18.0,45.0,noVIPV,SPRING
314,public,17.0,42.5,noVIPV,SPRING
315,home,14.0,35.0,noVIPV,SPRING
315,work,8.0,20.0,noVIPV,SPRING
315,public,55.0,137.5,noVIPV,SPRING
316,home,40.0,100.0,noVIPV,SPRING
316,work,8.0,20.0,noVIPV,SPRING
316,public,24.0,60.0,noVIPV,SPRING
317,home,0.0,0.0,noVIPV,SPRING
317,work,8.0,20.0,noVIPV,SPRING
317,public,1.0,2.5,noVIPV,SPRING
318,home,6.0,15.0,noVIPV,SPRING
318,work,19.0,47.5,noVIPV,SPRING
318,public,8.0,20.0,noVIPV,SPRING
319,home,6.0,15.0,noVIPV,SPRING
319,work,17.0,42.5,noVIPV,SPRING
319,public,13.0,32.5,noVIPV,SPRING
320,home,42.0,105.0,noVIPV,SPRING
320,work,0.0,0.0,noVIPV,SPRING
320,public,32.0,80.0,noVIPV,SPRING
321,home,43.0,107.5,noVIPV,SPRING
321,work,10.0,25.0,noVIPV,SPRING
321,public,56.0,140.0,noVIPV,SPRING
322,home,45.0,112.5,noVIPV,SPRING
322,work,3.0,7.5,noVIPV,SPRING
322,public,32.0,80.0,noVIPV,SPRING
323,home,22.0,55.0,noVIPV,SPRING
323,work,17.0,42.5,noVIPV,SPRING
323,public,18.0,45.0,noVIPV,SPRING
324,home,61.0,152.5,noVIPV,SPRING
324,work,4.0,10.0,noVIPV,SPRING
324,public,43.0,107.5,noVIPV,SPRING
325,home,53.0,132.5,noVIPV,SPRING
325,work,3.0,7.5,noVIPV,SPRING
325,public,4.0,10.0,noVIPV,SPRING
326,home,13.0,32.5,noVIPV,SPRING
326,work,0.0,0.0,noVIPV,SPRING
326,public,0.0,0.0,noVIPV,SPRING
327,home,1.0,2.5,noVIPV,SPRING
327,work,0.0,0.0,noVIPV,SPRING
327,public,6.0,15.0,noVIPV,SPRING
328,home,17.0,42.5,noVIPV,SPRING
328,work,2.0,5.0,noVIPV,SPRING
328,public,8.0,20.0,noVIPV,SPRING
329,home,2.0,5.0,noVIPV,SPRING
329,work,0.0,0.0,noVIPV,SPRING
329,public,1.0,2.5,noVIPV,SPRING
330,home,17.0,42.5,noVIPV,SPRING
330,work,0.0,0.0,noVIPV,SPRING
330,public,0.0,0.0,noVIPV,SPRING
331,home,18.0,45.0,noVIPV,SPRING
331,work,7.0,17.5,noVIPV,SPRING
331,public,15.0,37.5,noVIPV,SPRING
332,home,5.0,12.5,noVIPV,SPRING
332,work,1.0,2.5,noVIPV,SPRING
332,public,0.0,0.0,noVIPV,SPRING
333,home,0.0,0.0,noVIPV,SPRING
333,work,0.0,0.0,noVIPV,SPRING
333,public,1.0,2.5,noVIPV,SPRING
334,home,0.0,0.0,noVIPV,SPRING
334,work,2.0,5.0,noVIPV,SPRING
334,public,0.0,0.0,noVIPV,SPRING
335,home,0.0,0.0,noVIPV,SPRING
335,work,0.0,0.0,noVIPV,SPRING
335,public,1.0,2.5,noVIPV,SPRING
336,home,0.0,0.0,noVIPV,SPRING
336,work,6.0,15.0,noVIPV,SPRING
336,public,3.0,7.5,noVIPV,SPRING
337,home,54.0,135.0,noVIPV,SPRING
337,work,1.0,2.5,noVIPV,SPRING
337,public,11.0,27.5,noVIPV,SPRING
338,home,26.0,65.0,noVIPV,SPRING
338,work,0.0,0.0,noVIPV,SPRING
338,public,24.0,60.0,noVIPV,SPRING
339,home,29.0,72.5,noVIPV,SPRING
339,work,0.0,0.0,noVIPV,SPRING
339,public,8.0,20.0,noVIPV,SPRING
340,home,42.0,105.0,noVIPV,SPRING
340,work,9.0,22.5,noVIPV,SPRING
340,public,36.0,90.0,noVIPV,SPRING
341,home,0.0,0.0,noVIPV,SPRING
341,work,4.0,10.0,noVIPV,SPRING
341,public,10.0,25.0,noVIPV,SPRING
342,home,0.0,0.0,noVIPV,SPRING
342,work,8.0,20.0,noVIPV,SPRING
342,public,15.0,37.5,noVIPV,SPRING
343,home,0.0,0.0,noVIPV,SPRING
343,work,3.0,7.5,noVIPV,SPRING
343,public,2.0,5.0,noVIPV,SPRING
344,home,0.0,0.0,noVIPV,SPRING
344,work,11.0,27.5,noVIPV,SPRING
344,public,0.0,0.0,noVIPV,SPRING
345,home,21.0,52.5,noVIPV,SPRING
345,work,25.0,62.5,noVIPV,SPRING
345,public,18.0,45.0,noVIPV,SPRING
346,home,6.0,15.0,noVIPV,SPRING
346,work,1.0,2.5,noVIPV,SPRING
346,public,10.0,25.0,noVIPV,SPRING
347,home,15.0,37.5,noVIPV,SPRING
347,work,15.0,37.5,noVIPV,SPRING
347,public,27.0,67.5,noVIPV,SPRING
348,home,46.0,115.0,noVIPV,SPRING
348,work,2.0,5.0,noVIPV,SPRING
348,public,13.0,32.5,noVIPV,SPRING
349,home,42.0,105.0,noVIPV,SPRING
349,work,1.0,2.5,noVIPV,SPRING
349,public,43.0,107.5,noVIPV,SPRING
350,home,27.0,67.5,noVIPV,SPRING
350,work,0.0,0.0,noVIPV,SPRING
350,public,8.0,20.0,noVIPV,SPRING
351,home,19.0,47.5,noVIPV,SPRING
351,work,0.0,0.0,noVIPV,SPRING
351,public,14.0,35.0,noVIPV,SPRING
352,home,26.0,65.0,noVIPV,SPRING
352,work,0.0,0.0,noVIPV,SPRING
352,public,37.0,92.5,noVIPV,SPRING
353,home,48.0,120.0,noVIPV,SPRING
353,work,4.0,10.0,noVIPV,SPRING
353,public,15.0,37.5,noVIPV,SPRING
354,home,16.0,40.0,noVIPV,SPRING
354,work,0.0,0.0,noVIPV,SPRING
354,public,2.0,5.0,noVIPV,SPRING
355,home,23.0,57.5,noVIPV,SPRING
355,work,0.0,0.0,noVIPV,SPRING
355,public,14.0,35.0,noVIPV,SPRING
356,home,36.0,90.0,noVIPV,SPRING
356,work,0.0,0.0,noVIPV,SPRING
356,public,14.0,35.0,noVIPV,SPRING
357,home,8.0,20.0,noVIPV,SPRING
357,work,0.0,0.0,noVIPV,SPRING
357,public,4.0,10.0,noVIPV,SPRING
358,home,1.0,2.5,noVIPV,SPRING
358,work,0.0,0.0,noVIPV,SPRING
358,public,3.0,7.5,noVIPV,SPRING
359,home,0.0,0.0,noVIPV,SPRING
359,work,1.0,2.5,noVIPV,SPRING
359,public,0.0,0.0,noVIPV,SPRING
360,home,0.0,0.0,noVIPV,SPRING
360,work,27.0,67.5,noVIPV,SPRING
360,public,1.0,2.5,noVIPV,SPRING
361,home,0.0,0.0,noVIPV,SPRING
361,work,99.0,247.5,noVIPV,SPRING
361,public,10.0,25.0,noVIPV,SPRING
362,home,58.0,145.0,noVIPV,SPRING
362,work,1.0,2.5,noVIPV,SPRING
362,public,37.0,92.5,noVIPV,SPRING
363,home,25.0,62.5,noVIPV,SPRING
363,work,0.0,0.0,noVIPV,SPRING
363,public,7.0,17.5,noVIPV,SPRING
364,home,49.0,122.5,noVIPV,SPRING
364,work,2.0,5.0,noVIPV,SPRING
364,public,14.0,35.0,noVIPV,SPRING
365,home,27.0,67.5,noVIPV,SPRING
365,work,1.0,2.5,noVIPV,SPRING
365,public,28.0,70.0,noVIPV,SPRING
366,home,8.0,20.0,noVIPV,SPRING
366,work,17.0,42.5,noVIPV,SPRING
366,public,5.0,12.5,noVIPV,SPRING
367,home,19.0,47.5,noVIPV,SPRING
367,work,1.0,2.5,noVIPV,SPRING
367,public,23.0,57.5,noVIPV,SPRING
368,home,20.0,50.0,noVIPV,SPRING
368,work,0.0,0.0,noVIPV,SPRING
368,public,0.0,0.0,noVIPV,SPRING
369,home,0.0,0.0,noVIPV,SPRING
369,work,9.0,22.5,noVIPV,SPRING
369,public,12.0,30.0,noVIPV,SPRING
370,home,17.0,42.5,noVIPV,SPRING
370,work,6.0,15.0,noVIPV,SPRING
370,public,26.0,65.0,noVIPV,SPRING
371,home,13.0,32.5,noVIPV,SPRING
371,work,9.0,22.5,noVIPV,SPRING
371,public,16.0,40.0,noVIPV,SPRING
372,home,1.0,2.5,noVIPV,SPRING
372,work,2.0,5.0,noVIPV,SPRING
372,public,3.0,7.5,noVIPV,SPRING
373,home,19.0,47.5,noVIPV,SPRING
373,work,5.0,12.5,noVIPV,SPRING
373,public,7.0,17.5,noVIPV,SPRING
374,home,13.0,32.5,noVIPV,SPRING
374,work,4.0,10.0,noVIPV,SPRING
374,public,9.0,22.5,noVIPV,SPRING
375,home,12.0,30.0,noVIPV,SPRING
375,work,1.0,2.5,noVIPV,SPRING
375,public,18.0,45.0,noVIPV,SPRING
376,home,4.0,10.0,noVIPV,SPRING
376,work,0.0,0.0,noVIPV,SPRING
376,public,7.0,17.5,noVIPV,SPRING
377,home,52.0,130.0,noVIPV,SPRING
377,work,5.0,12.5,noVIPV,SPRING
377,public,23.0,57.5,noVIPV,SPRING
378,home,35.0,87.5,noVIPV,SPRING
378,work,1.0,2.5,noVIPV,SPRING
378,public,28.0,70.0,noVIPV,SPRING
379,home,1.0,2.5,noVIPV,SPRING
379,work,2.0,5.0,noVIPV,SPRING
379,public,9.0,22.5,noVIPV,SPRING
380,home,12.0,30.0,noVIPV,SPRING
380,work,6.0,15.0,noVIPV,SPRING
380,public,4.0,10.0,noVIPV,SPRING
381,home,26.0,65.0,noVIPV,SPRING
381,work,3.0,7.5,noVIPV,SPRING
381,public,21.0,52.5,noVIPV,SPRING
382,home,35.0,87.5,noVIPV,SPRING
382,work,2.0,5.0,noVIPV,SPRING
382,public,8.0,20.0,noVIPV,SPRING
383,home,17.0,42.5,noVIPV,SPRING
383,work,0.0,0.0,noVIPV,SPRING
383,public,0.0,0.0,noVIPV,SPRING
384,home,0.0,0.0,noVIPV,SPRING
384,work,0.0,0.0,noVIPV,SPRING
384,public,2.0,5.0,noVIPV,SPRING
385,home,3.0,7.5,noVIPV,SPRING
385,work,2.0,5.0,noVIPV,SPRING
385,public,3.0,7.5,noVIPV,SPRING
386,home,0.0,0.0,noVIPV,SPRING
386,work,31.0,77.5,noVIPV,SPRING
386,public,16.0,40.0,noVIPV,SPRING
387,home,0.0,0.0,noVIPV,SPRING
387,work,9.0,22.5,noVIPV,SPRING
387,public,0.0,0.0,noVIPV,SPRING
388,home,50.0,125.0,noVIPV,SPRING
388,work,4.0,10.0,noVIPV,SPRING
388,public,21.0,52.5,noVIPV,SPRING
389,home,20.0,50.0,noVIPV,SPRING
389,work,0.0,0.0,noVIPV,SPRING
389,public,14.0,35.0,noVIPV,SPRING
390,home,0.0,0.0,noVIPV,SPRING
390,work,0.0,0.0,noVIPV,SPRING
390,public,4.0,10.0,noVIPV,SPRING
391,home,6.0,15.0,noVIPV,SPRING
391,work,6.0,15.0,noVIPV,SPRING
391,public,2.0,5.0,noVIPV,SPRING
392,home,18.0,45.0,noVIPV,SPRING
392,work,3.0,7.5,noVIPV,SPRING
392,public,14.0,35.0,noVIPV,SPRING
393,home,28.0,70.0,noVIPV,SPRING
393,work,0.0,0.0,noVIPV,SPRING
393,public,0.0,0.0,noVIPV,SPRING
394,home,18.0,45.0,noVIPV,SPRING
394,work,5.0,12.5,noVIPV,SPRING
394,public,14.0,35.0,noVIPV,SPRING
395,home,0.0,0.0,noVIPV,SPRING
395,work,14.0,35.0,noVIPV,SPRING
395,public,3.0,7.5,noVIPV,SPRING
396,home,0.0,0.0,noVIPV,SPRING
396,work,0.0,0.0,noVIPV,SPRING
396,public,0.0,0.0,noVIPV,SPRING
397,home,13.0,32.5,noVIPV,SPRING
397,work,1.0,2.5,noVIPV,SPRING
397,public,14.0,35.0,noVIPV,SPRING
398,home,8.0,20.0,noVIPV,SPRING
398,work,0.0,0.0,noVIPV,SPRING
398,public,6.0,15.0,noVIPV,SPRING
399,home,59.0,147.5,noVIPV,SPRING
399,work,5.0,12.5,noVIPV,SPRING
399,public,18.0,45.0,noVIPV,SPRING
400,home,16.0,40.0,noVIPV,SPRING
400,work,3.0,7.5,noVIPV,SPRING
400,public,7.0,17.5,noVIPV,SPRING
401,home,29.0,72.5,noVIPV,SPRING
